x1    y1    x2    y2
0, 0, 100000, 0
1, 1, 100001, 1
2, 2, 100002, 2
3, 3, 100003, 3
4, 4, 100004, 4
5, 5, 100005, 5
6, 6, 100006, 6
7, 7, 100007, 7
8, 8, 100008, 8
9, 9, 100009, 9
10, 10, 100010, 10
11, 11, 100011, 11
12, 12, 100012, 12
13, 13, 100013, 13
14, 14, 100014, 14
15, 15, 100015, 15
16, 16, 100016, 16
17, 17, 100017, 17
18, 18, 100018, 18
19, 19, 100019, 19
20, 20, 100020, 20
21, 21, 100021, 21
22, 22, 100022, 22
23, 23, 100023, 23
24, 24, 100024, 24
25, 25, 100025, 25
26, 26, 100026, 26
27, 27, 100027, 27
28, 28, 100028, 28
29, 29, 100029, 29
30, 30, 100030, 30
31, 31, 100031, 31
32, 32, 100032, 32
33, 33, 100033, 33
34, 34, 100034, 34
35, 35, 100035, 35
36, 36, 100036, 36
37, 37, 100037, 37
38, 38, 100038, 38
39, 39, 100039, 39
40, 40, 100040, 40
41, 41, 100041, 41
42, 42, 100042, 42
43, 43, 100043, 43
44, 44, 100044, 44
45, 45, 100045, 45
46, 46, 100046, 46
47, 47, 100047, 47
48, 48, 100048, 48
49, 49, 100049, 49
50, 50, 100050, 50
51, 51, 100051, 51
52, 52, 100052, 52
53, 53, 100053, 53
54, 54, 100054, 54
55, 55, 100055, 55
56, 56, 100056, 56
57, 57, 100057, 57
58, 58, 100058, 58
59, 59, 100059, 59
60, 60, 100060, 60
61, 61, 100061, 61
62, 62, 100062, 62
63, 63, 100063, 63
64, 64, 100064, 64
65, 65, 100065, 65
66, 66, 100066, 66
67, 67, 100067, 67
68, 68, 100068, 68
69, 69, 100069, 69
70, 70, 100070, 70
71, 71, 100071, 71
72, 72, 100072, 72
73, 73, 100073, 73
74, 74, 100074, 74
75, 75, 100075, 75
76, 76, 100076, 76
77, 77, 100077, 77
78, 78, 100078, 78
79, 79, 100079, 79
80, 80, 100080, 80
81, 81, 100081, 81
82, 82, 100082, 82
83, 83, 100083, 83
84, 84, 100084, 84
85, 85, 100085, 85
86, 86, 100086, 86
87, 87, 100087, 87
88, 88, 100088, 88
89, 89, 100089, 89
90, 90, 100090, 90
91, 91, 100091, 91
92, 92, 100092, 92
93, 93, 100093, 93
94, 94, 100094, 94
95, 95, 100095, 95
96, 96, 100096, 96
97, 97, 100097, 97
98, 98, 100098, 98
99, 99, 100099, 99
100, 100, 100100, 100
101, 101, 100101, 101
102, 102, 100102, 102
103, 103, 100103, 103
104, 104, 100104, 104
105, 105, 100105, 105
106, 106, 100106, 106
107, 107, 100107, 107
108, 108, 100108, 108
109, 109, 100109, 109
110, 110, 100110, 110
111, 111, 100111, 111
112, 112, 100112, 112
113, 113, 100113, 113
114, 114, 100114, 114
115, 115, 100115, 115
116, 116, 100116, 116
117, 117, 100117, 117
118, 118, 100118, 118
119, 119, 100119, 119
120, 120, 100120, 120
121, 121, 100121, 121
122, 122, 100122, 122
123, 123, 100123, 123
124, 124, 100124, 124
125, 125, 100125, 125
126, 126, 100126, 126
127, 127, 100127, 127
128, 128, 100128, 128
129, 129, 100129, 129
130, 130, 100130, 130
131, 131, 100131, 131
132, 132, 100132, 132
133, 133, 100133, 133
134, 134, 100134, 134
135, 135, 100135, 135
136, 136, 100136, 136
137, 137, 100137, 137
138, 138, 100138, 138
139, 139, 100139, 139
140, 140, 100140, 140
141, 141, 100141, 141
142, 142, 100142, 142
143, 143, 100143, 143
144, 144, 100144, 144
145, 145, 100145, 145
146, 146, 100146, 146
147, 147, 100147, 147
148, 148, 100148, 148
149, 149, 100149, 149
150, 150, 100150, 150
151, 151, 100151, 151
152, 152, 100152, 152
153, 153, 100153, 153
154, 154, 100154, 154
155, 155, 100155, 155
156, 156, 100156, 156
157, 157, 100157, 157
158, 158, 100158, 158
159, 159, 100159, 159
160, 160, 100160, 160
161, 161, 100161, 161
162, 162, 100162, 162
163, 163, 100163, 163
164, 164, 100164, 164
165, 165, 100165, 165
166, 166, 100166, 166
167, 167, 100167, 167
168, 168, 100168, 168
169, 169, 100169, 169
170, 170, 100170, 170
171, 171, 100171, 171
172, 172, 100172, 172
173, 173, 100173, 173
174, 174, 100174, 174
175, 175, 100175, 175
176, 176, 100176, 176
177, 177, 100177, 177
178, 178, 100178, 178
179, 179, 100179, 179
180, 180, 100180, 180
181, 181, 100181, 181
182, 182, 100182, 182
183, 183, 100183, 183
184, 184, 100184, 184
185, 185, 100185, 185
186, 186, 100186, 186
187, 187, 100187, 187
188, 188, 100188, 188
189, 189, 100189, 189
190, 190, 100190, 190
191, 191, 100191, 191
192, 192, 100192, 192
193, 193, 100193, 193
194, 194, 100194, 194
195, 195, 100195, 195
196, 196, 100196, 196
197, 197, 100197, 197
198, 198, 100198, 198
199, 199, 100199, 199
200, 200, 100200, 200
201, 201, 100201, 201
202, 202, 100202, 202
203, 203, 100203, 203
204, 204, 100204, 204
205, 205, 100205, 205
206, 206, 100206, 206
207, 207, 100207, 207
208, 208, 100208, 208
209, 209, 100209, 209
210, 210, 100210, 210
211, 211, 100211, 211
212, 212, 100212, 212
213, 213, 100213, 213
214, 214, 100214, 214
215, 215, 100215, 215
216, 216, 100216, 216
217, 217, 100217, 217
218, 218, 100218, 218
219, 219, 100219, 219
220, 220, 100220, 220
221, 221, 100221, 221
222, 222, 100222, 222
223, 223, 100223, 223
224, 224, 100224, 224
225, 225, 100225, 225
226, 226, 100226, 226
227, 227, 100227, 227
228, 228, 100228, 228
229, 229, 100229, 229
230, 230, 100230, 230
231, 231, 100231, 231
232, 232, 100232, 232
233, 233, 100233, 233
234, 234, 100234, 234
235, 235, 100235, 235
236, 236, 100236, 236
237, 237, 100237, 237
238, 238, 100238, 238
239, 239, 100239, 239
240, 240, 100240, 240
241, 241, 100241, 241
242, 242, 100242, 242
243, 243, 100243, 243
244, 244, 100244, 244
245, 245, 100245, 245
246, 246, 100246, 246
247, 247, 100247, 247
248, 248, 100248, 248
249, 249, 100249, 249
250, 250, 100250, 250
251, 251, 100251, 251
252, 252, 100252, 252
253, 253, 100253, 253
254, 254, 100254, 254
255, 255, 100255, 255
256, 256, 100256, 256
257, 257, 100257, 257
258, 258, 100258, 258
259, 259, 100259, 259
260, 260, 100260, 260
261, 261, 100261, 261
262, 262, 100262, 262
263, 263, 100263, 263
264, 264, 100264, 264
265, 265, 100265, 265
266, 266, 100266, 266
267, 267, 100267, 267
268, 268, 100268, 268
269, 269, 100269, 269
270, 270, 100270, 270
271, 271, 100271, 271
272, 272, 100272, 272
273, 273, 100273, 273
274, 274, 100274, 274
275, 275, 100275, 275
276, 276, 100276, 276
277, 277, 100277, 277
278, 278, 100278, 278
279, 279, 100279, 279
280, 280, 100280, 280
281, 281, 100281, 281
282, 282, 100282, 282
283, 283, 100283, 283
284, 284, 100284, 284
285, 285, 100285, 285
286, 286, 100286, 286
287, 287, 100287, 287
288, 288, 100288, 288
289, 289, 100289, 289
290, 290, 100290, 290
291, 291, 100291, 291
292, 292, 100292, 292
293, 293, 100293, 293
294, 294, 100294, 294
295, 295, 100295, 295
296, 296, 100296, 296
297, 297, 100297, 297
298, 298, 100298, 298
299, 299, 100299, 299
300, 300, 100300, 300
301, 301, 100301, 301
302, 302, 100302, 302
303, 303, 100303, 303
304, 304, 100304, 304
305, 305, 100305, 305
306, 306, 100306, 306
307, 307, 100307, 307
308, 308, 100308, 308
309, 309, 100309, 309
310, 310, 100310, 310
311, 311, 100311, 311
312, 312, 100312, 312
313, 313, 100313, 313
314, 314, 100314, 314
315, 315, 100315, 315
316, 316, 100316, 316
317, 317, 100317, 317
318, 318, 100318, 318
319, 319, 100319, 319
320, 320, 100320, 320
321, 321, 100321, 321
322, 322, 100322, 322
323, 323, 100323, 323
324, 324, 100324, 324
325, 325, 100325, 325
326, 326, 100326, 326
327, 327, 100327, 327
328, 328, 100328, 328
329, 329, 100329, 329
330, 330, 100330, 330
331, 331, 100331, 331
332, 332, 100332, 332
333, 333, 100333, 333
334, 334, 100334, 334
335, 335, 100335, 335
336, 336, 100336, 336
337, 337, 100337, 337
338, 338, 100338, 338
339, 339, 100339, 339
340, 340, 100340, 340
341, 341, 100341, 341
342, 342, 100342, 342
343, 343, 100343, 343
344, 344, 100344, 344
345, 345, 100345, 345
346, 346, 100346, 346
347, 347, 100347, 347
348, 348, 100348, 348
349, 349, 100349, 349
350, 350, 100350, 350
351, 351, 100351, 351
352, 352, 100352, 352
353, 353, 100353, 353
354, 354, 100354, 354
355, 355, 100355, 355
356, 356, 100356, 356
357, 357, 100357, 357
358, 358, 100358, 358
359, 359, 100359, 359
360, 360, 100360, 360
361, 361, 100361, 361
362, 362, 100362, 362
363, 363, 100363, 363
364, 364, 100364, 364
365, 365, 100365, 365
366, 366, 100366, 366
367, 367, 100367, 367
368, 368, 100368, 368
369, 369, 100369, 369
370, 370, 100370, 370
371, 371, 100371, 371
372, 372, 100372, 372
373, 373, 100373, 373
374, 374, 100374, 374
375, 375, 100375, 375
376, 376, 100376, 376
377, 377, 100377, 377
378, 378, 100378, 378
379, 379, 100379, 379
380, 380, 100380, 380
381, 381, 100381, 381
382, 382, 100382, 382
383, 383, 100383, 383
384, 384, 100384, 384
385, 385, 100385, 385
386, 386, 100386, 386
387, 387, 100387, 387
388, 388, 100388, 388
389, 389, 100389, 389
390, 390, 100390, 390
391, 391, 100391, 391
392, 392, 100392, 392
393, 393, 100393, 393
394, 394, 100394, 394
395, 395, 100395, 395
396, 396, 100396, 396
397, 397, 100397, 397
398, 398, 100398, 398
399, 399, 100399, 399
400, 400, 100400, 400
401, 401, 100401, 401
402, 402, 100402, 402
403, 403, 100403, 403
404, 404, 100404, 404
405, 405, 100405, 405
406, 406, 100406, 406
407, 407, 100407, 407
408, 408, 100408, 408
409, 409, 100409, 409
410, 410, 100410, 410
411, 411, 100411, 411
412, 412, 100412, 412
413, 413, 100413, 413
414, 414, 100414, 414
415, 415, 100415, 415
416, 416, 100416, 416
417, 417, 100417, 417
418, 418, 100418, 418
419, 419, 100419, 419
420, 420, 100420, 420
421, 421, 100421, 421
422, 422, 100422, 422
423, 423, 100423, 423
424, 424, 100424, 424
425, 425, 100425, 425
426, 426, 100426, 426
427, 427, 100427, 427
428, 428, 100428, 428
429, 429, 100429, 429
430, 430, 100430, 430
431, 431, 100431, 431
432, 432, 100432, 432
433, 433, 100433, 433
434, 434, 100434, 434
435, 435, 100435, 435
436, 436, 100436, 436
437, 437, 100437, 437
438, 438, 100438, 438
439, 439, 100439, 439
440, 440, 100440, 440
441, 441, 100441, 441
442, 442, 100442, 442
443, 443, 100443, 443
444, 444, 100444, 444
445, 445, 100445, 445
446, 446, 100446, 446
447, 447, 100447, 447
448, 448, 100448, 448
449, 449, 100449, 449
450, 450, 100450, 450
451, 451, 100451, 451
452, 452, 100452, 452
453, 453, 100453, 453
454, 454, 100454, 454
455, 455, 100455, 455
456, 456, 100456, 456
457, 457, 100457, 457
458, 458, 100458, 458
459, 459, 100459, 459
460, 460, 100460, 460
461, 461, 100461, 461
462, 462, 100462, 462
463, 463, 100463, 463
464, 464, 100464, 464
465, 465, 100465, 465
466, 466, 100466, 466
467, 467, 100467, 467
468, 468, 100468, 468
469, 469, 100469, 469
470, 470, 100470, 470
471, 471, 100471, 471
472, 472, 100472, 472
473, 473, 100473, 473
474, 474, 100474, 474
475, 475, 100475, 475
476, 476, 100476, 476
477, 477, 100477, 477
478, 478, 100478, 478
479, 479, 100479, 479
480, 480, 100480, 480
481, 481, 100481, 481
482, 482, 100482, 482
483, 483, 100483, 483
484, 484, 100484, 484
485, 485, 100485, 485
486, 486, 100486, 486
487, 487, 100487, 487
488, 488, 100488, 488
489, 489, 100489, 489
490, 490, 100490, 490
491, 491, 100491, 491
492, 492, 100492, 492
493, 493, 100493, 493
494, 494, 100494, 494
495, 495, 100495, 495
496, 496, 100496, 496
497, 497, 100497, 497
498, 498, 100498, 498
499, 499, 100499, 499
500, 500, 100500, 500
501, 501, 100501, 501
502, 502, 100502, 502
503, 503, 100503, 503
504, 504, 100504, 504
505, 505, 100505, 505
506, 506, 100506, 506
507, 507, 100507, 507
508, 508, 100508, 508
509, 509, 100509, 509
510, 510, 100510, 510
511, 511, 100511, 511
512, 512, 100512, 512
513, 513, 100513, 513
514, 514, 100514, 514
515, 515, 100515, 515
516, 516, 100516, 516
517, 517, 100517, 517
518, 518, 100518, 518
519, 519, 100519, 519
520, 520, 100520, 520
521, 521, 100521, 521
522, 522, 100522, 522
523, 523, 100523, 523
524, 524, 100524, 524
525, 525, 100525, 525
526, 526, 100526, 526
527, 527, 100527, 527
528, 528, 100528, 528
529, 529, 100529, 529
530, 530, 100530, 530
531, 531, 100531, 531
532, 532, 100532, 532
533, 533, 100533, 533
534, 534, 100534, 534
535, 535, 100535, 535
536, 536, 100536, 536
537, 537, 100537, 537
538, 538, 100538, 538
539, 539, 100539, 539
540, 540, 100540, 540
541, 541, 100541, 541
542, 542, 100542, 542
543, 543, 100543, 543
544, 544, 100544, 544
545, 545, 100545, 545
546, 546, 100546, 546
547, 547, 100547, 547
548, 548, 100548, 548
549, 549, 100549, 549
550, 550, 100550, 550
551, 551, 100551, 551
552, 552, 100552, 552
553, 553, 100553, 553
554, 554, 100554, 554
555, 555, 100555, 555
556, 556, 100556, 556
557, 557, 100557, 557
558, 558, 100558, 558
559, 559, 100559, 559
560, 560, 100560, 560
561, 561, 100561, 561
